"Table 17.  PAD District 4--Supply, Disposition, and Ending Stocks of Crude Oil and Petroleum Products, December 2005",,,,,,,,,,,,
,,          (Thousand Barrels),,,,,,,,,,
Commodity,,,Supply,,,,,Disposition,,,,Ending Stocks
,,,Field Production,Refinery and Blender Net Production,Imports (PADD of Entry)a,Net Receipts,Adjust-mentsb,Stock Changec,Refinery and Blender Net Inputs,Exports,Products Suppliedd,
Crude Oil,,,"10,597",-,"11,587","-3,301","-1,599",501,"16,766",17,0,"14,054"
Natural Gas Liquids and LRGs,,,"4,762",-136,534,"-3,205",-,-143,465,45,"1,588","1,553"
,Pentanes Plus,,828,-,26,-363,-,-7,196,44,258,171
,Liquefied Petroleum Gases,,"3,934",-136,508,"-2,842",-,-136,269,0,"1,331","1,382"
,,Ethane/Ethylene,"1,429",0,0,"-1,576",-,-5,0,0,-142,323
,,Propane/Propylene,"1,519",232,420,-635,-,-203,0,0,"1,739",530
,,Normal Butane/Butylene,707,-296,88,-382,-,61,217,0,-161,371
,,Isobutane/Isobutylene,279,-72,0,-249,-,11,52,0,-105,158
Other Liquids,,,-,-,1,0,509,52,625,0,-167,"4,674"
,Other Hydrocarbons/Oxygenates,,-,-,1,0,281,12,270,0,0,89
,Unfinished Oils,,-,-,0,0,-,53,114,0,-167,"3,005"
,Motor Gasoline Blend. Comp. (MGBC),,-,-,0,0,228,-13,241,0,0,"1,580"
,,Reformulated,-,-,0,0,0,0,0,0,0,0
,,Conventional,-,-,0,0,228,-13,241,0,0,"1,580"
,Aviation Gasoline Blend. Comp.,,-,-,0,0,-,0,0,0,0,0
Finished Petroleum Products,,,-,"18,548",321,"-1,160",-201,448,-,18,"17,043","10,100"
,Finished Motor Gasoline,,-,"9,021",0,"-1,049",-201,-134,-,0,"7,905","4,336"
,,Reformulated,-,0,0,0,0,0,-,0,0,0
,,Conventional,-,"9,021",0,"-1,049",-201,-134,-,0,"7,905","4,336"
,Finished Aviation Gasoline,,-,10,1,0,-,4,-,0,7,33
,Kerosene-Type Jet Fuel,,-,880,63,172,-,38,-,0,"1,077",684
,Kerosene,,-,132,0,-39,-,-9,-,0,102,76
,Distillate Fuel Oil,,-,"5,043",257,-244,-,-59,-,0,"5,115","2,886"
,,15 ppm sulfur and under,-,0,0,0,-,0,-,0,0,0
,,Greater than 15 ppm to 500 ppm sulfur,-,"4,213",233,-202,-,35,-,0,"4,209","2,361"
,,Greater than 500 ppm sulfur,-,830,24,-42,-,-94,-,0,906,525
,Residual Fuel Oile,,-,494,0,0,-,32,-,0,462,254
,,Less than 0.31 percent sulfur,-,49,0,0,-,-1,-,-,-,9
,,0.31 to 1.00 percent sulfur,-,128,0,0,-,0,-,-,-,60
,,Greater than 1.00 percent sulfur,-,317,0,0,-,33,-,-,-,185
,Petrochemical Feedstocks,,-,15,0,0,-,0,-,-,15,0
,,Naphtha for Petro. Feed. Use,-,0,0,0,-,0,-,-,0,0
,,Other Oils for Petro. Feed. Use,-,15,0,0,-,0,-,-,15,0
,Special Naphthas,,-,0,0,0,-,0,-,0,0,3
,Lubricants,,-,0,0,0,-,0,-,10,-10,0
,Waxes,,-,87,0,0,-,10,-,0,77,26
,Petroleum Coke,,-,598,0,-,-,31,-,2,565,91
,,Marketable,-,378,0,-,-,31,-,2,345,91
,,Catalyst,-,220,-,-,-,-,-,-,220,-
,Asphalt and Road Oil,,-,"1,572",0,0,-,536,-,6,"1,030","1,706"
,Still Gas,,-,628,-,-,-,-,-,-,628,-
,Miscellaneous Products,,-,68,0,0,-,-1,-,0,69,5
Total,,,"15,359","18,412","12,443","-7,666","-1,291",858,"17,856",79,"18,464","30,381"
