"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","DC","ABICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","ABICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","ARICB"," 73"," 95"," 97"," 107"," 112"," 132"," 118"," 119"," 108"," 103"," 112"," 118"," 124"," 154"," 151"," 130"," 136"," 139"," 156"," 141"," 106"," 121"," 125"," 173"," 135"," 181"," 209"," 206"," 218"," 180"," 201"," 148"," 141"," 188"," 175"," 170"," 145"," 225"," 187"," 175"," 188"," 173"," 183"," 138"," 127"," 119"," 118"," 169"," 153"," 3988"," 4426"," 4034"," 4270"," 4342"," 4222"
"2014F","DC","ARICP"," 11"," 14"," 15"," 16"," 17"," 20"," 18"," 18"," 16"," 15"," 17"," 18"," 19"," 23"," 23"," 20"," 20"," 21"," 24"," 21"," 16"," 18"," 19"," 26"," 20"," 27"," 31"," 31"," 33"," 27"," 30"," 22"," 21"," 28"," 26"," 26"," 22"," 34"," 28"," 26"," 28"," 26"," 28"," 21"," 19"," 18"," 18"," 26"," 23"," 601"," 667"," 608"," 643"," 654"," 636"
"2014F","DC","ARTCB"," 73"," 95"," 97"," 107"," 112"," 132"," 118"," 119"," 108"," 103"," 112"," 118"," 124"," 154"," 151"," 130"," 136"," 139"," 156"," 141"," 106"," 121"," 125"," 173"," 135"," 181"," 209"," 206"," 218"," 180"," 201"," 148"," 141"," 188"," 175"," 170"," 145"," 225"," 187"," 175"," 188"," 173"," 183"," 138"," 127"," 119"," 118"," 169"," 153"," 3988"," 4426"," 4034"," 4270"," 4342"," 4222"
"2014F","DC","ARTCP"," 11"," 14"," 15"," 16"," 17"," 20"," 18"," 18"," 16"," 15"," 17"," 18"," 19"," 23"," 23"," 20"," 20"," 21"," 24"," 21"," 16"," 18"," 19"," 26"," 20"," 27"," 31"," 31"," 33"," 27"," 30"," 22"," 21"," 28"," 26"," 26"," 22"," 34"," 28"," 26"," 28"," 26"," 28"," 21"," 19"," 18"," 18"," 26"," 23"," 601"," 667"," 608"," 643"," 654"," 636"
"2014F","DC","ARTXB"," 73"," 95"," 97"," 107"," 112"," 132"," 118"," 119"," 108"," 103"," 112"," 118"," 124"," 154"," 151"," 130"," 136"," 139"," 156"," 141"," 106"," 121"," 125"," 173"," 135"," 181"," 209"," 206"," 218"," 180"," 201"," 148"," 141"," 188"," 175"," 170"," 145"," 225"," 187"," 175"," 188"," 173"," 183"," 138"," 127"," 119"," 118"," 169"," 153"," 3988"," 4426"," 4034"," 4270"," 4342"," 4222"
"2014F","DC","ARTXP"," 11"," 14"," 15"," 16"," 17"," 20"," 18"," 18"," 16"," 15"," 17"," 18"," 19"," 23"," 23"," 20"," 20"," 21"," 24"," 21"," 16"," 18"," 19"," 26"," 20"," 27"," 31"," 31"," 33"," 27"," 30"," 22"," 21"," 28"," 26"," 26"," 22"," 34"," 28"," 26"," 28"," 26"," 28"," 21"," 19"," 18"," 18"," 26"," 23"," 601"," 667"," 608"," 643"," 654"," 636"
"2014F","DC","AVACB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 9"," 19"," 0"," 15"," 13"," 15"," 8"," 9"," 11"," 10"," 2"," 20"," 32"," 32"," 21"," 15"," 5"," 4"," 4"," 3"," 13"
"2014F","DC","AVACP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 4"," 0"," 3"," 3"," 3"," 2"," 2"," 2"," 2"," 0"," 4"," 6"," 6"," 4"," 3"," 1"," 1"," 1"," 1"," 3"
"2014F","DC","AVTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 9"," 19"," 0"," 15"," 13"," 15"," 8"," 9"," 11"," 10"," 2"," 20"," 32"," 32"," 21"," 15"," 5"," 4"," 4"," 3"," 13"
"2014F","DC","AVTCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 4"," 0"," 3"," 3"," 3"," 2"," 2"," 2"," 2"," 0"," 4"," 6"," 6"," 4"," 3"," 1"," 1"," 1"," 1"," 3"
"2014F","DC","AVTXB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 9"," 9"," 19"," 0"," 15"," 13"," 15"," 8"," 9"," 11"," 10"," 2"," 20"," 32"," 32"," 21"," 15"," 5"," 4"," 4"," 3"," 13"
"2014F","DC","AVTXP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2"," 2"," 4"," 0"," 3"," 3"," 3"," 2"," 2"," 2"," 2"," 0"," 4"," 6"," 6"," 4"," 3"," 1"," 1"," 1"," 1"," 3"
"2014F","DC","BMTCB"," 123"," 105"," 105"," 105"," 88"," 88"," 88"," 88"," 105"," 105"," 105"," 105"," 105"," 105"," 123"," 123"," 140"," 158"," 193"," 210"," 2849"," 2312"," 3654"," 2564"," 3226"," 3327"," 3049"," 2229"," 2382"," 2514"," 1282"," 1347"," 1411"," 1945"," 1848"," 1850"," 1921"," 1377"," 1220"," 1257"," 1352"," 863"," 878"," 922"," 939"," 257"," 601"," 722"," 540"," 593"," 1027"," 1028"," 819"," 855"," 920"
"2014F","DC","CLACB"," 206"," 52"," 37"," 21"," 13"," 11"," 25"," 16"," 8"," 17"," 16"," 10"," 7"," 5"," 2"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLACP"," 8"," 2"," 1"," 1"," 0"," 0"," 1"," 1"," 0"," 1"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLCCB"," 1377"," 1447"," 1534"," 1487"," 1257"," 1115"," 1077"," 886"," 805"," 841"," 423"," 373"," 325"," 384"," 560"," 245"," 434"," 0"," 0"," 0"," 2113"," 1893"," 2543"," 2554"," 2004"," 2721"," 1047"," 1341"," 609"," 1175"," 1387"," 1356"," 1029"," 1049"," 994"," 124"," 506"," 875"," 138"," 133"," 158"," 659"," 87"," 150"," 667"," 864"," 0"," 452"," 391"," 331"," 71"," 48"," 77"," 4"," 48"
"2014F","DC","CLCCP"," 55"," 58"," 61"," 59"," 50"," 45"," 43"," 36"," 33"," 34"," 18"," 16"," 14"," 16"," 24"," 11"," 18"," 0"," 0"," 0"," 86"," 78"," 104"," 103"," 81"," 109"," 42"," 54"," 24"," 47"," 56"," 54"," 41"," 42"," 40"," 5"," 20"," 36"," 5"," 5"," 6"," 27"," 4"," 6"," 27"," 35"," 0"," 18"," 14"," 12"," 3"," 2"," 3"," 0"," 2"
"2014F","DC","CLEIB"," 12248"," 10721"," 9346"," 9388"," 11654"," 7888"," 13008"," 13896"," 18339"," 20405"," 17433"," 7346"," 4641"," 6824"," 7492"," 2839"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLEIP"," 446"," 391"," 343"," 347"," 436"," 293"," 494"," 527"," 698"," 777"," 673"," 286"," 176"," 260"," 299"," 111"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLICB"," 11981"," 11469"," 9311"," 5649"," 3452"," 3312"," 8398"," 6628"," 3516"," 10210"," 10017"," 7345"," 7339"," 6621"," 3971"," 6951"," 5232"," 3991"," 2017"," 2889"," 609"," 97"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLICP"," 463"," 444"," 360"," 219"," 134"," 129"," 330"," 262"," 139"," 409"," 414"," 308"," 310"," 279"," 168"," 292"," 217"," 167"," 83"," 119"," 25"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLKCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLKCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLOCB"," 11981"," 11469"," 9311"," 5649"," 3452"," 3312"," 8398"," 6628"," 3516"," 10210"," 10017"," 7345"," 7339"," 6621"," 3971"," 6951"," 5232"," 3991"," 2017"," 2889"," 609"," 97"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLOCP"," 463"," 444"," 360"," 219"," 134"," 129"," 330"," 262"," 139"," 409"," 414"," 308"," 310"," 279"," 168"," 292"," 217"," 167"," 83"," 119"," 25"," 4"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLRCB"," 1981"," 2082"," 2208"," 2053"," 1735"," 1478"," 1428"," 1175"," 1025"," 1071"," 538"," 358"," 245"," 226"," 264"," 105"," 177"," 0"," 0"," 0"," 562"," 416"," 521"," 486"," 470"," 768"," 313"," 401"," 172"," 312"," 347"," 298"," 226"," 230"," 175"," 19"," 69"," 108"," 17"," 18"," 19"," 82"," 12"," 22"," 74"," 75"," 0"," 50"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLRCP"," 79"," 83"," 88"," 82"," 69"," 59"," 57"," 47"," 41"," 44"," 22"," 15"," 10"," 9"," 11"," 5"," 7"," 0"," 0"," 0"," 23"," 17"," 21"," 20"," 19"," 31"," 13"," 16"," 7"," 13"," 14"," 12"," 9"," 9"," 7"," 1"," 3"," 4"," 1"," 1"," 1"," 3"," 0"," 1"," 3"," 3"," 0"," 2"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","CLTCB"," 27792"," 25770"," 22437"," 18598"," 18111"," 13804"," 23936"," 22600"," 23692"," 32544"," 28427"," 15432"," 12557"," 14060"," 12288"," 10142"," 5844"," 3991"," 2017"," 2889"," 3284"," 2406"," 3064"," 3040"," 2475"," 3489"," 1359"," 1742"," 781"," 1488"," 1733"," 1653"," 1254"," 1279"," 1169"," 143"," 575"," 983"," 155"," 151"," 177"," 741"," 99"," 173"," 741"," 939"," 0"," 502"," 391"," 331"," 71"," 48"," 77"," 4"," 48"
"2014F","DC","CLTCP"," 1051"," 977"," 854"," 708"," 690"," 526"," 925"," 873"," 911"," 1264"," 1128"," 625"," 510"," 564"," 502"," 418"," 242"," 167"," 83"," 119"," 134"," 99"," 125"," 123"," 100"," 140"," 54"," 70"," 31"," 60"," 69"," 66"," 50"," 51"," 47"," 6"," 23"," 40"," 6"," 6"," 7"," 30"," 4"," 7"," 30"," 38"," 0"," 20"," 14"," 12"," 3"," 2"," 3"," 0"," 2"
"2014F","DC","CLTXB"," 15545"," 15049"," 13091"," 9210"," 6457"," 5916"," 10928"," 8705"," 5353"," 12139"," 10994"," 8085"," 7916"," 7236"," 4797"," 7303"," 5844"," 3991"," 2017"," 2889"," 3284"," 2406"," 3064"," 3040"," 2475"," 3489"," 1359"," 1742"," 781"," 1488"," 1733"," 1653"," 1254"," 1279"," 1169"," 143"," 575"," 983"," 155"," 151"," 177"," 741"," 99"," 173"," 741"," 939"," 0"," 502"," 391"," 331"," 71"," 48"," 77"," 4"," 48"
"2014F","DC","CLTXP"," 605"," 586"," 511"," 361"," 254"," 233"," 431"," 346"," 213"," 487"," 455"," 339"," 334"," 304"," 203"," 307"," 242"," 167"," 83"," 119"," 134"," 99"," 125"," 123"," 100"," 140"," 54"," 70"," 31"," 60"," 69"," 66"," 50"," 51"," 47"," 6"," 23"," 40"," 6"," 6"," 7"," 30"," 4"," 7"," 30"," 38"," 0"," 20"," 14"," 12"," 3"," 2"," 3"," 0"," 2"
"2014F","DC","COICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","COICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2014F","DC","DFACB"," 1778"," 2578"," 2751"," 2723"," 3150"," 5091"," 4487"," 3446"," 3292"," 2834"," 2868"," 3481"," 3115"," 4125"," 4922"," 4777"," 6233"," 7132"," 5123"," 5068"," 3418"," 2621"," 4757"," 3620"," 3538"," 5233"," 5143"," 4821"," 5174"," 5328"," 4682"," 4481"," 4608"," 3534"," 4137"," 3692"," 3921"," 3602"," 3478"," 3423"," 4234"," 4839"," 4618"," 5106"," 5460"," 3145"," 1407"," 1587"," 2179"," 1719"," 1926"," 2284"," 2169"," 1952"," 2262"
"2014F","DC","DFACP"," 305"," 443"," 472"," 467"," 541"," 874"," 770"," 592"," 565"," 486"," 492"," 598"," 535"," 708"," 845"," 820"," 1070"," 1224"," 880"," 870"," 587"," 450"," 817"," 621"," 607"," 898"," 883"," 828"," 888"," 915"," 804"," 769"," 791"," 607"," 711"," 634"," 674"," 619"," 598"," 588"," 728"," 832"," 794"," 878"," 938"," 541"," 242"," 274"," 377"," 297"," 333"," 395"," 376"," 338"," 392"
"2014F","DC","DFCCB"," 6172"," 5386"," 5527"," 5483"," 5576"," 5828"," 5772"," 6367"," 7198"," 6789"," 7619"," 5918"," 6035"," 6338"," 5939"," 5451"," 5582"," 5432"," 5329"," 3967"," 3769"," 1633"," 2619"," 5785"," 6804"," 4871"," 6411"," 4320"," 3649"," 3496"," 3470"," 3959"," 3731"," 4970"," 5877"," 4829"," 5593"," 2944"," 1852"," 1950"," 3266"," 3151"," 1721"," 2227"," 2662"," 2349"," 2022"," 1758"," 1164"," 1727"," 1046"," 675"," 737"," 646"," 575"
"2014F","DC","DFCCP"," 1060"," 925"," 949"," 941"," 957"," 1001"," 991"," 1093"," 1236"," 1166"," 1308"," 1016"," 1036"," 1088"," 1020"," 936"," 958"," 932"," 915"," 681"," 647"," 280"," 450"," 993"," 1168"," 836"," 1101"," 742"," 627"," 600"," 596"," 680"," 641"," 853"," 1010"," 830"," 961"," 506"," 318"," 335"," 561"," 541"," 296"," 383"," 457"," 404"," 348"," 304"," 201"," 299"," 181"," 117"," 128"," 112"," 100"
"2014F","DC","DFEIB"," 20"," 16"," 17"," 17"," 28"," 23"," 41"," 55"," 2436"," 5504"," 6610"," 3575"," 1582"," 1418"," 1764"," 523"," 381"," 730"," 1367"," 543"," 637"," 384"," 213"," 640"," 759"," 385"," 400"," 487"," 962"," 1249"," 422"," 316"," 327"," 203"," 570"," 434"," 284"," 413"," 674"," 625"," 986"," 304"," 3610"," 1108"," 755"," 3140"," 1341"," 1141"," 945"," 492"," 2510"," 1591"," 147"," 0"," 0"
"2014F","DC","DFEIP"," 4"," 3"," 3"," 3"," 5"," 4"," 7"," 10"," 418"," 945"," 1135"," 614"," 272"," 243"," 303"," 90"," 65"," 125"," 235"," 93"," 109"," 66"," 37"," 110"," 130"," 66"," 69"," 84"," 165"," 214"," 72"," 54"," 56"," 35"," 98"," 75"," 49"," 71"," 116"," 107"," 169"," 52"," 620"," 190"," 130"," 540"," 231"," 197"," 163"," 85"," 434"," 275"," 26"," 0"," 0"
