Table 46.  PAD Districts 4 and 5—Year-to-Date Imports of Crude Oil and Petroleum Products into the United States by ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"         Country of Origin, January-September 2005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,         (Thousand Barrels),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country of Origin,,,Crude Oila,,Liquefied Petroleum Gases,Unfinished Oilsa,Finished Motor Gasoline,,,Motor Gasoline Blend. Comp.,,,Oxygenates,,,Distillate Fuel Oil,,,,,Kerosene,Finished Aviation Gasoline,Aviation Gasoline Blend. Comp.,Kerosene-Type Jet Fuel,Special Naphthas,Residual Fuel Oil,,,,Petrochemical Feedstocks,,Waxes,"Petrol-
eum
 Coke",Asphalt and Road Oil,"Lubri-
cants",Misc. Products,Total Products,Total Crude Oil and Products,Daily Average,,
,,,,Pentanes Plus,,,Reformulated,Conventional,Total,Reform-ulated ,Conven-tional,Total,Fuel Ethanol (FE),Methyl Tertiary Butyl Ether (MTBE),Other Oxygen-ates,15 ppm sulfur and under,Greater than 15 ppm to 500 ppm sulfur,501 to 2000 ppm,Greater than 2000 ppm,Total,,,,,,Less than  0.31 % sulfur,0.31 to 1.00     % sulfur,Greater than 1.00 % sulfur,Total,Naphtha,Other Oils,,,,,,,,Crude Oil,Products,Total
,,,PAD District 4,,,,,,,PAD District 4,,,,,,,,,,,PAD District 4,,,,,,,,,PAD District 4,,,,,,,,,,,
OPEC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Algeria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Indonesia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iraq,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kuwait,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Libya,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nigeria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Qatar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saudi Arabia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,United Arab Emirates,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Venezuela,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Non OPEC,,,"78,075",131,"1,875",0,0,60,60,0,0,0,0,0,0,0,"1,466",75,10,"1,551",0,16,0,71,0,0,0,0,0,0,0,0,0,297,0,0,"4,001","82,076",286,15,301
,Canada,,"78,075",131,"1,875",0,0,60,60,0,0,0,0,0,0,0,"1,466",75,10,"1,551",0,16,0,71,0,0,0,0,0,0,0,0,0,297,0,0,"4,001","82,076",286,15,301
,Other,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,,,"78,075",131,"1,875",0,0,60,60,0,0,0,0,0,0,0,"1,466",75,10,"1,551",0,16,0,71,0,0,0,0,0,0,0,0,0,297,0,0,"4,001","82,076",286,15,301
,,,PAD District 5,,,,,,,PAD District 5,,,,,,,,,,,PAD District 5,,,,,,,,,PAD District 5,,,,,,,,,,,
OPEC,,,"128,967",0,0,"4,102",0,528,528,606,"1,677","2,283",0,50,0,0,0,0,0,0,0,0,0,488,0,0,0,"1,984","1,984",0,0,0,0,0,0,0,"9,435","138,402",472,35,507
,Algeria,,0,0,0,"4,102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,102","4,102",0,15,15
,Indonesia,,"4,069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,069",15,0,15
,Iran,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Iraq,,"29,233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"29,233",107,0,107
,Kuwait,,"1,403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629,629,0,0,0,0,0,0,0,629,"2,032",5,2,7
,Libya,,996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996,4,0,4
,Nigeria,,"2,092",0,0,0,0,0,0,0,257,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,"2,349",8,1,9
,Qatar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Saudi Arabia,,"88,135",0,0,0,0,528,528,606,"1,420","2,026",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,604","90,739",323,10,332
,United Arab Emirates,,"1,450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,450",5,0,5
,Venezuela,,"1,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,0,0,0,"1,355","1,355",0,0,0,0,0,0,0,"1,843","3,432",6,7,13
Non OPEC,,,"153,258",0,694,"13,749",0,"7,347","7,347","1,933","5,838","7,771",249,0,0,438,"2,431","1,610",4,"4,483",0,5,0,"12,163",196,"2,349",974,"6,383","9,706",81,0,171,157,360,174,5,"57,586","210,844",561,211,772
,Argentina,,"13,500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13,500",49,0,49
,Aruba,,0,0,0,"3,304",0,0,0,0,0,0,0,0,0,200,291,0,0,491,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,"4,298","4,298",0,16,16
,Australia,,"1,900",0,44,192,0,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,"2,176",7,1,8
,Brazil,,"8,536",0,0,0,0,0,0,0,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,234,"8,770",31,1,32
,Brunei,,"3,402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,402",12,0,12
,Canada,,"21,272",0,560,0,0,"2,370","2,370",329,"3,304","3,633",43,0,0,202,862,0,4,"1,068",0,5,0,178,0,0,88,712,800,0,0,51,157,360,0,5,"9,230","30,502",78,34,112
,China,,"5,661",0,0,0,0,41,41,0,186,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,347,"6,008",21,1,22
,Colombia,,"3,107",0,0,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,642,"3,749",11,2,14
,Ecuador,,"50,492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,215,0,0,0,0,0,0,0,215,"50,707",185,1,186
,Finland,,0,0,0,0,0,0,0,363,588,951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,951,0,3,3
,Germany,,0,0,0,198,0,0,0,0,288,288,0,0,0,0,0,0,0,0,0,0,0,0,0,6,388,0,394,0,0,0,0,0,0,0,880,880,0,3,3
,Japan,,0,0,0,176,0,0,0,0,293,293,0,0,0,0,166,477,0,643,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,"1,510","1,510",0,6,6
