"Table 1.  U.S. Supply, Disposition, and Ending Stocks of Crude Oil and Petroleum Products, September 2005",,,,,,,,,,,
,,        (Thousand Barrels),,,,,,,,,
Commodity,,,Supply,,,,Disposition,,,,
,,,Field Production,Refinery and Blender Net Production,Imports,Adjust-mentsa,Stock Changeb,Refinery and Blender Net Inputs,Exports,Products Suppliedc,Ending Stocks
Crude Oil,,,"126,410",-,"272,347","9,818","-11,378","419,226",727,0,"1,000,770"
,Commercial,,"126,410",-,"272,347","9,818","-4,311",-,727,-,"307,111"
,,Alaskan,"24,456",-,-,-,-,-,-,-,-
,,Lower 48 States,"101,954",-,-,-,-,-,-,-,-
,Strategic Petroleum Reserve (SPR),,-,-,0,-,"-7,067",-,-,-,"693,659"
,,Imports by SPR,-,-,0,-,-,-,-,-,-
,,Imports into SPR by Others,-,-,0,-,-,-,-,-,-
Natural Gas Liquids and LRGs,,,"44,256","11,778","11,889",-,"1,091","13,034","1,436","52,362","156,616"
,Pentanes Plus,,"7,311",-,"1,644",-,744,"5,292",152,"2,767","10,362"
,Liquefied Petroleum Gases,,"36,945","11,778","10,245",-,347,"7,742","1,285","49,594","146,254"
,,Ethane/Ethylene,"16,264",474,16,-,"2,862",0,0,"13,892","25,936"
,,Propane/Propylene,"12,980","13,968","7,658",-,"3,723",0,965,"29,918","69,028"
,,Normal Butane/Butylene,"3,053","-1,651","1,643",-,"-5,520","3,648",319,"4,598","44,160"
,,Isobutane/Isobutylene,"4,648","-1,013",928,-,-718,"4,094",0,"1,187","7,130"
Other Liquids,,,-,-,"42,848",-413,"3,808","36,474","1,661",492,"166,768"
,Other Hydrocarbons/Oxygenates,,-,-,"1,921","11,048",67,"11,497","1,405",0,"8,386"
,Unfinished Oils,,-,-,"24,063",-,"4,462","19,278",0,323,"89,944"
,Motor Gasoline Blend. Comp. (MGBC),,-,-,"16,864","-11,461",-701,"5,848",256,0,"68,332"
,,Reformulated,-,-,"2,320",976,275,"3,021",0,0,"21,496"
,,Conventional,-,-,"14,544","-12,437",-976,"2,827",256,0,"46,836"
,Aviation Gasoline Blend. Comp.,,-,-,0,-,-20,-149,0,169,106
Finished Petroleum Products,,,-,"482,539","64,556","12,664","-11,766",-,"21,481","550,044","381,272"
,Finished Motor Gasoline,,-,"240,268","19,929","12,664","3,104",-,"2,860","266,896","128,119"
,,Reformulated,-,"82,851","8,681",-758,-236,-,584,"90,425","20,431"
,,Conventional,-,"157,417","11,248","13,422","3,340",-,"2,276","176,471","107,688"
,Finished Aviation Gasoline,,-,474,80,-,-157,-,0,711,"1,163"
,Kerosene-Type Jet Fuel,,-,"40,711","6,161",-,"-1,775",-,469,"48,178","37,481"
,Kerosene,,-,"1,662",158,-,77,-,70,"1,673","4,143"
,Distillate Fuel Oild,,-,"107,105","7,901",-,"-11,657",-,"3,233","123,430","127,716"
,,15 ppm sulfur and under,-,677,286,-,-141,-,0,"1,104","1,405"
,,Greater than 15 ppm to 500 ppm sulfur,-,"80,777","3,506",-,"-10,598",-,"1,317","93,564","67,182"
,,Greater than 500 ppm sulfur,-,"25,651","4,109",-,-918,-,"1,916","28,762","59,129"
,Residual Fuel Oile,,-,"16,523","19,418",-,538,-,"4,234","31,169","34,240"
,,Less than 0.31 percent sulfur,-,"2,027","2,710",-,-473,-,-,-,"3,860"
,,0.31 to 1.00 percent sulfur,-,"4,408","7,898",-,712,-,-,-,"10,537"
,,Greater than 1.00 percent sulfur,-,"10,088","8,810",-,335,-,-,-,"19,681"
,Petrochemical Feedstocks,,-,"8,498","7,694",-,-87,-,-,"16,279","3,253"
,,Naphtha for Petro. Feed. Use,-,"4,030","3,743",-,45,-,-,"7,728","1,847"
,,Other Oils for Petro. Feed. Use,-,"4,468","3,951",-,-132,-,-,"8,551","1,406"
,Special Naphthas,,-,977,259,-,-171,-,724,683,"1,303"
,Lubricants,,-,"4,437",126,-,-410,-,"1,004","3,969","9,969"
,Waxes,,-,349,126,-,-91,-,164,402,442
,Petroleum Coke,,-,"22,209",954,-,349,-,"7,977","14,837","10,170"
,,Marketable,-,"15,430",954,-,349,-,"7,977","8,058","10,170"
,,Catalyst,-,"6,779",-,-,-,-,-,"6,779",-
,Asphalt and Road Oil,,-,"17,690","1,746",-,"-1,543",-,382,"20,597","21,687"
,Still Gas,,-,"19,958",-,-,-,-,-,"19,958",-
,Miscellaneous Products,,-,"1,678",4,-,57,-,363,"1,262","1,586"
Total,,,"170,666","494,317","391,640","22,068","-18,245","468,734","25,305","602,897","1,705,426"
