"Table 20.  PAD District 4--Year-to-Date Daily Average Supply and Disposition of Crude Oil and Petroleum Products,  ",,,,,,,,,,,
,,          January-September 2005,,,,,,,,,
,,          (Thousand Barrels per Day),,,,,,,,,
Commodity,,,Supply,,,,,Disposition,,,
,,,Field Production,Refinery and Blender Net Production,Imports (PADD of Entry)a,Net Receipts,Adjust-mentsb,Stock Changec,Refinery and Blender Net Inputs,Exports,Products Suppliedd
Crude Oil,,,322,-,340,-73,-26,2,560,1,0
Natural Gas Liquids and LRGs,,,206,6,7,-165,-,0,15,1,37
,Pentanes Plus,,30,-,0,-18,-,0,6,1,5
,Liquefied Petroleum Gases,,176,6,7,-147,-,0,9,1,32
,,Ethane/Ethylene,85,0,0,-80,-,0,0,0,5
,,Propane/Propylene,57,8,6,-41,-,0,0,0,30
,,Normal Butane/Butylene,24,0,1,-15,-,0,5,1,5
,,Isobutane/Isobutylene,10,-2,0,-11,-,0,5,0,-8
Other Liquids,,,-,-,0,0,13,-2,18,0,-2
,Other Hydrocarbons/Oxygenates,,-,-,0,0,6,0,7,0,0
,Unfinished Oils,,-,-,0,0,-,0,2,0,-2
,Motor Gasoline Blend. Comp. (MGBC),,-,-,0,0,7,-2,9,0,0
,,Reformulated,-,-,0,0,0,0,0,0,0
,,Conventional,-,-,0,0,7,-2,9,0,0
,Aviation Gasoline Blend. Comp.,,-,-,0,0,-,0,0,0,0
Finished Petroleum Products,,,-,607,7,31,-6,-6,-,1,643
,Finished Motor Gasoline,,-,287,0,22,-6,-2,-,0,304
,,Reformulated,-,0,0,0,0,0,-,0,0
,,Conventional,-,287,0,22,-6,-2,-,0,304
,Finished Aviation Gasoline,,-,0,0,0,-,0,-,0,0
,Kerosene-Type Jet Fuel,,-,30,0,11,-,0,-,0,41
,Kerosene,,-,1,0,0,-,0,-,0,0
,Distillate Fuel Oil,,-,173,6,-1,-,-4,-,0,182
,,15 ppm sulfur and under,-,0,0,0,-,0,-,0,0
,,Greater than 15 ppm to 500 ppm sulfur,-,147,5,-1,-,-3,-,0,154
,,Greater than 500 ppm sulfur,-,27,0,0,-,-1,-,0,28
,Residual Fuel Oile,,-,15,0,0,-,0,-,0,15
,,Less than 0.31 percent sulfur,-,1,0,0,-,0,-,-,-
,,0.31 to 1.00 percent sulfur,-,4,0,0,-,0,-,-,-
,,Greater than 1.00 percent sulfur,-,10,0,0,-,0,-,-,-
,Petrochemical Feedstocks,,-,1,0,0,-,0,-,-,1
,,Naphtha for Petro. Feed. Use,-,0,0,0,-,0,-,-,0
,,Other Oils for Petro. Feed. Use,-,1,0,0,-,0,-,-,1
,Special Naphthas,,-,0,0,0,-,0,-,0,0
,Lubricants,,-,0,0,0,-,0,-,0,0
,Waxes,,-,2,0,0,-,0,-,0,2
,Petroleum Coke,,-,19,0,-,-,0,-,0,19
,,Marketable,-,11,0,-,-,0,-,0,11
,,Catalyst,-,7,-,-,-,-,-,-,7
,Asphalt and Road Oil,,-,53,1,0,-,-1,-,0,54
,Still Gas,,-,23,-,-,-,-,-,-,23
,Miscellaneous Products,,-,2,0,0,-,0,-,0,2
Total,,,528,613,354,-207,-19,-6,593,4,678
