"Data_Status","State","MSN","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014"
"2014F","NV","ARICD"," .59"," .82"," .83"," .86"," 1.72"," 1.83"," 1.64"," 1.76"," 1.92"," 2.46"," 3.69"," 4.44"," 4.21"," 4.2"," 4.54"," 4.78"," 4.34"," 3.27"," 3.28"," 2.73"," 2.6"," 3.27"," 2.91"," 2.84"," 2.76"," 3.11"," 3.51"," 3.51"," 3.63"," 3.18"," 3.17"," 3.42"," 3.61"," 4"," 4.55"," 4.81"," 5.18"," 5.49"," 5.64"," 12.47"," 13.2"," 14.85"," 16.34"," 15.18"," 15.26"
"2014F","NV","ARICV"," 2.4"," 3.4"," 4.7"," 5.5"," 11.7"," 10.2"," 7.6"," 8"," 9.6"," 13"," 15"," 14.7"," 18.5"," 20.9"," 22.6"," 26.8"," 16.3"," 18.7"," 20.3"," 25.3"," 18.7"," 23.3"," 16.2"," 21.6"," 23.1"," 30.7"," 33.4"," 10.4"," 33.4"," 17.1"," 16.7"," 23.1"," 22.9"," 48.6"," 57.7"," 69.2"," 72.6"," 47.9"," 50"," 106.3"," 129.1"," 163.3"," 172.6"," 137.7"," 132.3"
"2014F","NV","ARTCD"," .59"," .82"," .83"," .86"," 1.72"," 1.83"," 1.64"," 1.76"," 1.92"," 2.46"," 3.69"," 4.44"," 4.21"," 4.2"," 4.54"," 4.78"," 4.34"," 3.27"," 3.28"," 2.73"," 2.6"," 3.27"," 2.91"," 2.84"," 2.76"," 3.11"," 3.51"," 3.51"," 3.63"," 3.18"," 3.17"," 3.42"," 3.61"," 4"," 4.55"," 4.81"," 5.18"," 5.49"," 5.64"," 12.47"," 13.2"," 14.85"," 16.34"," 15.18"," 15.26"
"2014F","NV","ARTCV"," 2.4"," 3.4"," 4.7"," 5.5"," 11.7"," 10.2"," 7.6"," 8"," 9.6"," 13"," 15"," 14.7"," 18.5"," 20.9"," 22.6"," 26.8"," 16.3"," 18.7"," 20.3"," 25.3"," 18.7"," 23.3"," 16.2"," 21.6"," 23.1"," 30.7"," 33.4"," 10.4"," 33.4"," 17.1"," 16.7"," 23.1"," 22.9"," 48.6"," 57.7"," 69.2"," 72.6"," 47.9"," 50"," 106.3"," 129.1"," 163.3"," 172.6"," 137.7"," 132.3"
"2014F","NV","ARTXD"," .59"," .82"," .83"," .86"," 1.72"," 1.83"," 1.64"," 1.76"," 1.92"," 2.46"," 3.69"," 4.44"," 4.21"," 4.2"," 4.54"," 4.78"," 4.34"," 3.27"," 3.28"," 2.73"," 2.6"," 3.27"," 2.91"," 2.84"," 2.76"," 3.11"," 3.51"," 3.51"," 3.63"," 3.18"," 3.17"," 3.42"," 3.61"," 4"," 4.55"," 4.81"," 5.18"," 5.49"," 5.64"," 12.47"," 13.2"," 14.85"," 16.34"," 15.18"," 15.26"
"2014F","NV","ARTXV"," 2.4"," 3.4"," 4.7"," 5.5"," 11.7"," 10.2"," 7.6"," 8"," 9.6"," 13"," 15"," 14.7"," 18.5"," 20.9"," 22.6"," 26.8"," 16.3"," 18.7"," 20.3"," 25.3"," 18.7"," 23.3"," 16.2"," 21.6"," 23.1"," 30.7"," 33.4"," 10.4"," 33.4"," 17.1"," 16.7"," 23.1"," 22.9"," 48.6"," 57.7"," 69.2"," 72.6"," 47.9"," 50"," 106.3"," 129.1"," 163.3"," 172.6"," 137.7"," 132.3"
"2014F","NV","AVACD"," 2.17"," 2.21"," 2.19"," 2.36"," 3.23"," 3.45"," 3.59"," 3.97"," 4.29"," 5.73"," 9.02"," 10.84"," 10.92"," 10.44"," 10.27"," 9.99"," 8.41"," 7.55"," 7.41"," 8.28"," 9.32"," 8.71"," 8.54"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","NV","AVACV"," 2"," 1.9"," 1.8"," 2"," 2.9"," 3.4"," 2.6"," 3.3"," 4"," 5.2"," 9.4"," 10.2"," 6.7"," 5.8"," 5.1"," 5.3"," 5.2"," 3.8"," 4.5"," 4.9"," 5.2"," 4.9"," 4.5"," 4.7"," 4.3"," 2.7"," 4.3"," 3.6"," 2.7"," 3.5"," 4.5"," 4.9"," 4.6"," 4.6"," 6.4"," 12.9"," 15.6"," 16.4"," 20.2"," 12.1"," 8.7"," 10.3"," 9.5"," 8.7"," 10.9"
"2014F","NV","AVTCD"," 2.17"," 2.21"," 2.19"," 2.36"," 3.23"," 3.45"," 3.59"," 3.97"," 4.29"," 5.73"," 9.02"," 10.84"," 10.92"," 10.44"," 10.27"," 9.99"," 8.41"," 7.55"," 7.41"," 8.28"," 9.32"," 8.71"," 8.54"," 8.24"," 7.96"," 8.36"," 9.29"," 9.39"," 8.11"," 8.81"," 10.87"," 11.01"," 10.72"," 12.42"," 15.13"," 18.56"," 22.31"," 23.7"," 27.23"," 20.32"," 25.19"," 31.64"," 33.04"," 32.71"," 33.16"
"2014F","NV","AVTCV"," 2"," 1.9"," 1.8"," 2"," 2.9"," 3.4"," 2.6"," 3.3"," 4"," 5.2"," 9.4"," 10.2"," 6.7"," 5.8"," 5.1"," 5.3"," 5.2"," 3.8"," 4.5"," 4.9"," 5.2"," 4.9"," 4.5"," 4.7"," 4.3"," 2.7"," 4.3"," 3.6"," 2.7"," 3.5"," 4.5"," 4.9"," 4.6"," 4.6"," 6.4"," 12.9"," 15.6"," 16.4"," 20.2"," 12.1"," 8.7"," 10.3"," 9.5"," 8.7"," 10.9"
